index,x,y,z,letter
155,-1.2615555555555558,-0.2384135802469135,-0.047396751476257645,c
156,-0.5701975308641976,0.3418333333333333,-0.05575061944957765,t
157,-1.0887160493827162,0.11961111111111122,0.03455640178880141,a
158,0.8619012345679011,0.09491975308641976,0.11720332127766286,r
159,-0.39735802469135817,0.16899382716049394,-0.003961616897404702,t
160,-0.557851851851852,-0.04088271604938265,0.0025998557351203017,t
161,-1.2739012345679015,0.16899382716049394,-0.02249103794410792,c
162,-0.6072345679012348,0.26775925925925936,0.02547126049642233,t
163,1.800172839506173,0.4652901234567902,-0.07512020230034237,d
164,-1.3973580246913582,-0.16433950617283943,0.03015659991054035,c
165,1.6890617283950617,0.08257407407407413,-0.02052273792975114,d
166,1.75079012345679,-0.13964814814814808,-0.046907566030536606,d
167,1.1952345679012346,-0.0038456790123456708,0.030733390821947232,e
168,-0.6072345679012348,0.21837654320987665,-0.031826110301337716,t
169,-1.0022962962962965,-0.1519938271604938,-0.0189377840501417,a
170,-0.1134074074074074,0.14430246913580247,0.025488475459592177,t
171,0.6890617283950617,0.008500000000000063,0.09922979175203774,r
172,1.8125185185185182,0.40356172839506177,-0.11371845350427064,d
173,0.25696296296296284,0.008500000000000063,-0.08613602184834405,e
174,-0.7306913580246914,-0.2384135802469135,0.10314895777624616,a
175,0.4051111111111112,-0.0038456790123456708,0.0540422775659559,e
176,0.29400000000000004,-0.2384135802469135,0.002842542799539583,e
177,1.4544938271604937,-0.053228395061728384,0.026488395939865596,d
178,-1.0887160493827162,-0.07791975308641974,0.02986172670730441,a
179,1.5779506172839506,-0.11495679012345672,-0.04331182293240504,d
180,0.1952345679012346,0.19368518518518518,-0.04266058283241795,e
181,1.6149876543209873,-0.22606790123456788,0.07821354556036379,d
182,-0.08871604938271593,-0.13964814814814808,0.00014959318728315963,t
183,-0.6442716049382717,-0.09026543209876536,0.0891882230418579,t
184,-0.2368641975308643,0.20603086419753092,-0.07258088515735003,t
185,-0.26155555555555576,-0.016191358024691294,0.014971907226424198,t
186,-0.2368641975308643,0.21837654320987665,0.04841207164626343,t
187,-0.7677283950617284,-0.028537037037037027,0.03491402804221094,a
188,-0.8294567901234569,-0.21372222222222215,0.06218299840387226,a
189,-1.5455061728395063,-0.065574074074074,0.018783701575770723,c
190,-0.557851851851852,0.09491975308641976,-0.047322206814314344,t
191,-0.594888888888889,-0.0038456790123456708,0.038187910669226076,t
192,-1.0393333333333334,0.10726543209876549,0.04115934779762415,a
193,1.5409135802469134,-0.21372222222222215,-0.031002109243954808,d
194,0.602641975308642,0.16899382716049394,0.1149949748158468,r
195,1.0100493827160495,0.10726543209876549,-0.007138980396281864,e
196,-1.101061728395062,-0.12730246913580245,0.014849215606847608,a
197,-0.8541481481481483,-0.09026543209876536,-0.08973288379548697,a
198,-0.1134074074074074,-0.25075925925925924,-0.09431110034569601,t
199,1.5779506172839506,-0.1026111111111111,-0.07183697263227393,d
200,1.8372098765432097,-0.04088271604938265,-0.0165094235674061,d
201,-0.6072345679012348,0.03319135802469142,-0.017028821044623846,t
202,-0.22451851851851856,0.09491975308641976,-0.10639647964913138,t
203,1.5409135802469134,0.03319135802469142,0.029722942716817857,d
204,1.4668395061728394,-0.0038456790123456708,-0.09172673731729297,d
205,-0.5701975308641976,0.20603086419753092,0.013124761416270303,t
206,-0.22451851851851856,0.40356172839506177,0.015432521215640073,t
207,-0.5455061728395063,0.39121604938271604,0.010438433050399556,t
208,-1.6813086419753087,0.18133950617283956,0.061765656203956236,s
209,0.7384444444444442,0.03319135802469142,0.06001750884397388,r
210,0.8372098765432097,0.18133950617283956,-0.18386164454790777,r
211,-0.02698765432098771,-0.1519938271604938,0.045313768124006594,t
212,1.368074074074074,0.09491975308641976,-0.001231965541279819,e
213,0.75079012345679,0.09491975308641976,0.07367081068406915,r
214,1.8372098765432097,-0.09026543209876536,0.04455296695006686,d
215,-1.977604938271605,-0.17668518518518517,0.10163833569926606,s
216,-0.19982716049382732,-0.1519938271604938,0.019236282726997775,t
217,-1.0516790123456792,0.10726543209876549,-0.03963065495250346,a
218,0.9730123456790123,0.057882716049382776,0.007848207709996882,e
219,-0.9158765432098765,-0.053228395061728384,0.0324952708841683,a
220,-0.1504444444444446,0.19368518518518518,-0.05841418705280554,t
221,-0.2368641975308643,0.19368518518518518,-0.021324111764530675,t
222,1.0841234567901235,0.0702283950617284,0.0008653769708906261,e
223,0.20758024691358035,-0.21372222222222215,0.011419445691351473,e
224,-1.1257530864197531,-0.21372222222222215,-0.028982640847432063,a
225,-0.2368641975308643,-0.1890308641975308,-0.04346360362550139,t
226,-0.4467407407407409,0.16899382716049394,0.015336647366253807,t
227,1.8989382716049383,0.23072222222222227,-0.07403094719607942,d
228,1.2693086419753086,0.020845679012345686,0.009105644986234682,e
229,0.7014074074074075,-0.16433950617283943,0.05057878693236149,r
230,0.38041975308641973,0.057882716049382776,-0.019645412925014843,e
231,-0.26155555555555576,-0.16433950617283943,0.0596425514219027,t
232,-0.5455061728395063,0.008500000000000063,-0.07055866731091695,t
233,1.6149876543209873,0.057882716049382776,-0.0162905090510961,d
234,-0.9652592592592593,0.1566481481481482,-0.02966640137491719,a
235,0.7137530864197528,0.0702283950617284,-0.03349484317697409,r
236,0.368074074074074,0.10726543209876549,-0.07221599826699607,e
237,-0.5331604938271606,0.3418333333333333,0.03608831624486717,t
238,-0.03933333333333344,0.19368518518518518,-0.021023368117446414,t
239,0.5902962962962963,0.03319135802469142,0.06335650960736926,r
240,-1.9282222222222223,0.11961111111111122,-0.07332935754959362,s
241,1.2693086419753086,0.11961111111111122,0.056062905439117176,e
242,0.602641975308642,0.10726543209876549,0.10489903693264993,r
243,-0.4467407407407409,0.18133950617283956,-0.05595052418086693,t
244,1.5902962962962963,0.1566481481481482,-0.05870744954277693,d
245,-0.4961234567901236,-0.16433950617283943,-0.011755202440543271,t
246,-0.7306913580246914,-0.09026543209876536,-0.025914320173309937,a
247,0.4051111111111112,0.10726543209876549,-0.04824812476466547,e
248,0.985358024691358,0.020845679012345686,0.033683884541281586,e
249,0.3310370370370368,-0.2384135802469135,-0.0392318883009681,e
250,-0.7800740740740741,0.08257407407407413,0.04753031494350307,a
251,-1.4590864197530866,0.08257407407407413,-0.013702152413585168,c
252,-1.8541481481481483,-0.053228395061728384,-0.044785764961478194,s
253,0.34338271604938253,0.11961111111111122,0.02125662765225244,e
254,1.2693086419753086,0.1566481481481482,0.06900839290254392,e
255,0.09646913580246919,-0.1519938271604938,0.052029649039524485,e
256,1.7260987654320985,0.0702283950617284,0.03802565231318893,d
257,1.7754814814814814,0.1566481481481482,-0.043508116496035865,d
258,1.8125185185185182,0.1566481481481482,0.011980817573330709,d
259,-0.1134074074074074,-0.26310493827160486,0.021564051402543694,t
260,-0.16279012345679034,0.03319135802469142,0.02761628724172542,t
261,-1.866493827160494,-0.17668518518518517,0.03284309603333602,s
262,1.8619012345679011,0.1566481481481482,0.031071085846659297,d
263,1.1458518518518517,0.11961111111111122,0.022819861754541818,e
264,0.38041975308641973,-0.028537037037037027,-0.024095890146034176,e
265,-1.8911851851851853,0.11961111111111122,0.01662740968193156,s
266,-1.3973580246913582,0.11961111111111122,-0.00985438586122233,c
267,-0.17513580246913585,-0.21372222222222215,-0.030825970339392047,t
268,-0.6442716049382717,0.280104938271605,-0.018183076865840402,t
269,-0.7553827160493829,-0.1026111111111111,-0.019885824167302682,a
270,-0.21217283950617305,0.04553703703703704,-0.056166993596619565,t
271,0.4298024691358022,-0.016191358024691294,-0.01229301433042393,e
272,1.676716049382716,0.08257407407407413,0.035702957069626555,d
273,-0.16279012345679034,0.18133950617283956,0.09565950492014802,t
274,-1.0640246913580247,-0.09026543209876536,-0.005667343535886291,a
275,1.676716049382716,0.16899382716049394,0.020016224206327177,d
276,-1.8788395061728396,-0.25075925925925924,0.02044723522201347,s
277,0.13350617283950594,-0.016191358024691294,-0.0002446836740811685,e
278,-0.051679012345679176,0.11961111111111122,0.01149002966561639,t
279,-1.9529135802469137,0.09491975308641976,-0.03518677230233214,s
280,0.985358024691358,-0.1026111111111111,0.0371621133457016,e
281,1.5902962962962963,0.14430246913580247,-0.0056587659890322255,d
282,0.3310370370370368,0.1566481481481482,-0.020354826657799658,e
283,-0.4467407407407409,-0.13964814814814808,0.02493096070684936,t
284,1.8372098765432097,-0.0038456790123456708,-0.037186911826851764,d
285,-0.2739012345679013,-0.04088271604938265,-0.08097744519700953,t
286,1.5779506172839506,0.057882716049382776,0.05478001116232371,d
287,-1.0516790123456792,-0.09026543209876536,-3.368158037743876e-05,a
288,-0.940567901234568,0.20603086419753092,0.04708765660809813,a
289,1.3310370370370368,0.020845679012345686,-0.05272342692246268,e
290,-0.7553827160493829,0.020845679012345686,-0.036168974602196174,a
291,0.6890617283950617,-0.1890308641975308,0.04838316661304623,r
292,-1.6442716049382717,0.09491975308641976,-0.031186439074859774,s
293,-1.2121728395061728,0.10726543209876549,-0.08838762636008275,c
294,1.294,0.16899382716049394,0.005402901985759014,e
295,1.5532592592592591,-0.16433950617283943,0.05078017566032594,d
296,-1.903530864197531,0.10726543209876549,0.06251263634559209,s
297,-0.7677283950617284,-0.26310493827160486,0.07778301656795263,a
298,-1.175135802469136,-0.20137654320987652,-0.058667581511663625,c
299,1.318691358024691,0.0702283950617284,-0.020378331938170516,e
300,-1.4837777777777779,-0.09026543209876536,0.026199148881608902,c
301,0.29400000000000004,-0.21372222222222215,0.04996993337146141,e
302,-1.8788395061728396,-0.17668518518518517,0.059521574555080406,s
303,-0.8418024691358026,-0.016191358024691294,-0.0665733951706343,a
304,-0.3726666666666667,0.13195679012345685,0.042536961471465976,t
305,-0.4590864197530866,0.18133950617283956,0.023085703690799354,t
306,0.4051111111111112,-0.04088271604938265,0.022685179477632243,e
307,-0.18748148148148158,-0.09026543209876536,-0.013753045182817877,t
308,-1.977604938271605,-0.16433950617283943,0.08234213123496575,s
309,-1.6566172839506175,-0.13964814814814808,8.423760648243692e-05,s
310,-0.557851851851852,0.3788703703703704,0.028141463043358513,t
311,1.368074074074074,-0.13964814814814808,-0.06028875384873816,e
312,-0.06402469135802491,0.19368518518518518,0.002479316591538371,t
313,-0.903530864197531,0.19368518518518518,0.07325772981130588,a
314,1.7754814814814814,-0.053228395061728384,0.0007226498389196947,d
315,-0.2368641975308643,-0.04088271604938265,-0.019591380613415078,t
316,-0.9899506172839507,0.11961111111111122,-0.07328703997436871,a
317,-0.286246913580247,0.09491975308641976,0.046524564601602224,t
318,0.4915308641975309,-0.0038456790123456708,0.0011017223437286877,e
319,0.14585185185185168,0.08257407407407413,0.11833498215721693,e
320,-0.286246913580247,0.30479629629629634,-0.10795240036488396,t
321,-1.8294567901234569,0.13195679012345685,0.061702140503622355,s
322,-0.24920987654321003,0.16899382716049394,-0.039370401286498345,t
323,1.75079012345679,0.0702283950617284,-0.07185353582135387,d
324,-1.6813086419753087,-0.11495679012345672,0.0027301380175601166,s
325,-0.2368641975308643,-0.1519938271604938,0.019104581280180315,t
326,-0.7677283950617284,-0.25075925925925924,0.029627999270714023,a
327,-0.7430370370370372,-0.1890308641975308,-0.0371712380585154,a
328,-1.903530864197531,0.057882716049382776,0.05356257183931548,s
329,-0.4467407407407409,-0.20137654320987652,0.015531404554210088,t
330,-0.014641975308641975,-0.25075925925925924,-0.014973379225745934,t
331,-1.0022962962962965,-0.065574074074074,0.017985242224031858,a
332,1.5779506172839506,0.09491975308641976,-0.03379021421600248,d
333,-0.5455061728395063,0.2430679012345679,-0.051251174116157365,t
334,1.6643703703703703,0.08257407407407413,0.02994550975469458,d
335,1.7260987654320985,-0.17668518518518517,0.044878697796677434,d
336,-0.7430370370370372,-0.2384135802469135,-0.03807935758490532,a
337,-1.7306913580246914,0.1566481481481482,0.004905694706510143,s
338,0.12116049382716021,0.09491975308641976,-0.062353604955335463,e
339,-1.0887160493827162,-0.1026111111111111,0.0416408921921107,a
340,-1.3603209876543212,0.09491975308641976,0.005821935545191383,c
341,-0.5208148148148148,0.20603086419753092,0.004519516054287398,t
342,-0.7430370370370372,-0.0038456790123456708,-0.03776739140483493,a
343,-0.8171111111111111,0.18133950617283956,-0.013037469418812717,a
344,-0.5084691358024693,0.020845679012345686,-0.009333496103448266,t
345,0.17054320987654314,0.09491975308641976,-0.03780320169313126,e
346,-1.4961234567901236,-0.20137654320987652,-0.08887434298594765,c
347,1.244617283950617,0.16899382716049394,0.05167633421527036,e
348,-0.014641975308641975,-0.1890308641975308,0.005733824690003209,t
349,1.7260987654320985,0.11961111111111122,0.06553850603308962,d
350,-0.6195802469135803,0.3788703703703704,0.017544205399080567,t
351,-1.0763703703703704,-0.053228395061728384,0.05357681195587233,a
352,-1.6566172839506175,-0.028537037037037027,-0.013813997748845256,s
353,1.4791851851851852,0.08257407407407413,0.03265472015064479,d
354,1.1458518518518517,-0.1890308641975308,-0.04141387830255741,e
355,-0.9899506172839507,-0.04088271604938265,-0.015400954591322697,a
356,1.6890617283950617,-0.20137654320987652,-0.03914335031150179,d
357,-1.0640246913580247,-0.16433950617283943,0.02250586592575564,a
358,1.8865925925925926,0.14430246913580247,-0.06766783988530982,d
359,-0.19982716049382732,-0.0038456790123456708,0.01599484836905842,t
360,-0.26155555555555576,0.1566481481481482,0.0424031505101481,t
361,1.3310370370370368,-0.016191358024691294,0.00032490031294958046,e
362,-0.2739012345679013,-0.016191358024691294,-0.00799833298732499,t
363,1.8865925925925926,0.057882716049382776,0.07195726233545845,d
364,-0.5701975308641976,0.19368518518518518,-0.059942596916290614,t
365,0.602641975308642,-0.13964814814814808,-0.036896726106313726,r
366,-1.5455061728395063,0.03319135802469142,-0.07628717601462126,c
367,-0.26155555555555576,-0.1026111111111111,0.03807987095657675,t
368,0.6643703703703703,0.08257407407407413,-0.01958345101009079,r
369,-0.903530864197531,-0.13964814814814808,-0.021406968807955014,a
370,1.5038765432098766,-0.11495679012345672,0.021465325220764567,d
371,-1.4097037037037037,0.020845679012345686,0.06894346300287382,c
372,-1.7924197530864199,-0.04088271604938265,0.0024756443361046722,s
373,1.2816543209876543,-0.13964814814814808,0.0014129168456407284,e
374,0.12116049382716021,0.08257407407407413,0.08341057232304794,e
375,-0.48377777777777786,0.10726543209876549,0.06530883096573543,t
376,-0.16279012345679034,0.008500000000000063,-0.0381465322838354,t
377,-0.22451851851851856,0.35417901234567906,-0.11492961398898652,t
378,1.7631358024691357,0.1566481481481482,0.08187203099784951,d
379,-1.9158765432098765,0.08257407407407413,0.024744091047572435,s
380,-1.6813086419753087,0.11961111111111122,-0.12206639996953955,s
381,1.2816543209876543,0.11961111111111122,0.014818936558512186,e
382,-1.631925925925926,-0.16433950617283943,-0.004566648825781914,s
383,-0.7677283950617284,0.11961111111111122,-0.03211576144460104,a
384,-0.19982716049382732,0.2924506172839506,0.052275012180473104,t
385,-1.6566172839506175,-0.1026111111111111,0.02437134643021402,s
386,-0.5701975308641976,0.0702283950617284,0.012788782901422657,t
387,0.5902962962962963,0.10726543209876549,0.03075414073620233,r
388,-1.24920987654321,0.09491975308641976,0.033911498908477694,c
389,0.07177777777777772,-0.016191358024691294,-0.05557424698920826,e
390,-0.6072345679012348,0.19368518518518518,0.085663415139767,t
391,-0.051679012345679176,-0.13964814814814808,-0.08309160549775692,t
392,-1.4097037037037037,0.03319135802469142,-0.08591141383309292,c
393,1.7878271604938272,-0.21372222222222215,0.001706710160060225,d
394,-0.8911851851851853,0.10726543209876549,0.0038545899974989396,a
395,0.4174567901234565,0.09491975308641976,0.12139160381178814,e
396,1.7754814814814814,0.19368518518518518,0.031044508050164968,d
397,1.3433827160493825,-0.04088271604938265,0.035632529321787475,e
398,-0.2368641975308643,-0.09026543209876536,-0.03375805795951598,t
399,0.5779506172839506,0.0702283950617284,0.011072051333022337,r
400,-0.7430370370370372,-0.07791975308641974,0.013349218864991397,a
401,0.07177777777777772,-0.13964814814814808,-0.03630778240100198,e
402,-0.5701975308641976,0.23072222222222227,0.040419098046022325,t
403,-0.7430370370370372,-0.09026543209876536,-0.018849797819323527,a
404,1.2816543209876543,0.057882716049382776,0.004803358811165604,e
405,1.491530864197531,0.08257407407407413,0.04778236280319955,d
406,-0.286246913580247,0.0702283950617284,0.10132838513078113,t
407,1.7878271604938272,-0.1519938271604938,-0.03322203116903427,d
408,0.14585185185185168,-0.028537037037037027,0.017470340450035107,e
409,-0.16279012345679034,-0.20137654320987652,0.13003040989719203,t
410,1.8989382716049383,0.25541358024691363,-0.09880733664261471,d
411,-1.4467407407407409,0.020845679012345686,-0.0037193267996539717,c
412,-0.594888888888889,0.2430679012345679,0.03783012090456045,t
413,1.1952345679012346,0.10726543209876549,-0.07577848895444173,e
414,1.1952345679012346,-0.25075925925925924,0.03281282552679159,e
415,1.6149876543209873,-0.12730246913580245,-0.010042855028360019,d
416,1.5902962962962963,0.008500000000000063,-0.04381908356647445,d
417,0.18288888888888888,-0.1519938271604938,0.019243443761611495,e
418,-1.5455061728395063,-0.0038456790123456708,-0.04702815125676733,c
419,-0.16279012345679034,0.39121604938271604,0.0037912196566366125,t
420,-0.5084691358024693,-0.17668518518518517,-0.0027224016824308416,t
421,-1.1134074074074074,-0.22606790123456788,-0.004848838501815663,a
422,0.9977037037037038,0.09491975308641976,0.03973758520691868,e
423,-1.7183456790123457,-0.028537037037037027,0.04582913545059061,s
424,1.0964691358024692,-0.16433950617283943,-0.10771574617470181,e
425,-0.18748148148148158,-0.065574074074074,-0.02431026468524,t
426,1.8495555555555554,0.47763580246913584,-0.01691916943504606,d
427,-1.4343950617283951,-0.2384135802469135,0.021533892583585804,c
428,-1.5331604938271606,0.03319135802469142,-0.03571439006599087,c
429,-1.4837777777777779,-0.1519938271604938,-0.1169398051020668,c
